seed, mix_weight, epoch/n_epochs, val_loss, vcel1, vcel2, Siam_ACC, CE_ACC
1, 0.2500, 35/50, 9.90031, 3.3032, 3.2794, 0.5055, 32.57
1, 0.2500, 36/50, 10.16287, 3.1997, 3.2472, 0.5057, 32.86
1, 0.2500, 37/50, 10.45131, 3.2550, 3.3327, 0.5056, 34.78
1, 0.2500, 38/50, 9.18572, 3.0785, 3.2179, 0.5055, 35.58
1, 0.2500, 39/50, 9.58790, 3.0348, 3.2342, 0.5057, 34.52
1, 0.2500, 40/50, 9.39655, 3.1752, 3.1644, 0.5055, 34.910000000000004
1, 0.2500, 41/50, 8.87644, 3.2675, 3.1347, 0.5056, 34.17
1, 0.2500, 42/50, 8.61426, 3.4935, 3.4555, 0.5056, 32.97
1, 0.2500, 43/50, 9.27637, 3.1229, 3.0960, 0.5056, 36.77
1, 0.2500, 44/50, 9.35218, 3.3122, 3.2105, 0.5055, 36.85
1, 0.2500, 45/50, 9.55182, 3.1758, 3.2348, 0.5056, 37.57
1, 0.2500, 46/50, 9.44977, 3.2594, 3.1620, 0.5058, 36.84
1, 0.2500, 47/50, 9.15779, 3.1434, 3.1034, 0.5057, 38.87
1, 0.2500, 48/50, 9.54041, 3.1781, 3.1271, 0.5058, 37.86
1, 0.2500, 49/50, 9.43019, 3.3698, 3.1628, 0.5057, 37.89
1, 0.2500, 50/50, 9.89322, 3.2883, 3.3884, 0.5056, 36.5
1, 0.3000, 1/50, 0.14596, 4.6359, 4.6358, 0.5248, 1.44
1, 0.3000, 2/50, 0.13807, 4.6127, 4.6113, 0.5295, 1.49
1, 0.3000, 3/50, 0.14540, 4.5897, 4.5891, 0.5495, 1.0699999999999998
1, 0.3000, 4/50, 0.16915, 4.5796, 4.5772, 0.5639, 2.37
1, 0.3000, 5/50, 0.21589, 4.5459, 4.5408, 0.5836, 2.73
1, 0.3000, 6/50, 0.30979, 4.4850, 4.4842, 0.6024, 3.54
1, 0.3000, 7/50, 0.43486, 4.4099, 4.4080, 0.6041, 3.6999999999999997
1, 0.3000, 8/50, 0.58513, 4.3238, 4.3313, 0.6021, 4.16
1, 0.3000, 9/50, 0.59877, 4.2367, 4.2537, 0.6057, 4.55
1, 0.3000, 10/50, 0.59399, 4.2049, 4.1845, 0.6112, 5.510000000000001
1, 0.3000, 11/50, 0.77932, 4.1277, 4.1477, 0.5987, 6.61
1, 0.3000, 12/50, 1.08163, 4.0168, 4.0307, 0.5784, 8.690000000000001
1, 0.3000, 13/50, 1.01816, 3.9626, 3.9604, 0.5785, 10.2
1, 0.3000, 14/50, 1.28455, 3.8520, 3.8507, 0.5627, 10.94
1, 0.3000, 15/50, 1.96289, 3.6936, 3.7177, 0.545, 11.77
1, 0.3000, 16/50, 1.78403, 3.6697, 3.6469, 0.5394, 11.65
1, 0.3000, 17/50, 1.69868, 3.5889, 3.6075, 0.5392, 13.569999999999999
1, 0.3000, 18/50, 2.05259, 3.4983, 3.4927, 0.5347, 15.160000000000002
1, 0.3000, 19/50, 2.30631, 3.6219, 3.5750, 0.5255, 14.82
